Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_binned,Sales_binary,PCA1,Delivery_Days,Order_Month,Order_Year
1323,CA-2018-121804,2018-03-03,2018-08-03,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071.0,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,-0.25096594677965733,2.0,0.0,-0.2509659467796573,153,3,2018
1324,CA-2018-162635,2018-09-10,2018-10-10,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,-0.34906182221717447,0.0,0.0,-0.3490618222171744,30,9,2018
1331,CA-2018-127705,2018-02-06,2018-06-06,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052.0,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,-0.36147890144218026,0.0,0.0,-0.3614789014421802,120,2,2018
1332,CA-2018-127705,2018-02-06,2018-06-06,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052.0,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,-0.3227526806117072,1.0,0.0,-0.32275268061170714,120,2,2018
1335,CA-2015-121664,2015-06-05,2015-10-05,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,90049.0,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,-0.14345043642661198,2.0,0.0,-0.14345043642661193,122,6,2015
1337,US-2018-123281,2018-02-04,2018-07-04,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008.0,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,-0.3264401385003464,1.0,0.0,-0.32644013850034637,150,2,2018
1341,CA-2018-113481,2018-02-01,2018-04-01,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,0.7348355634492634,3.0,1.0,0.7348355634492635,59,2,2018
1342,CA-2018-113481,2018-02-01,2018-04-01,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",-0.3413957080486901,0.0,0.0,-0.34139570804869007,59,2,2018
1343,CA-2018-113481,2018-02-01,2018-04-01,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,-0.32051488427928837,1.0,0.0,-0.3205148842792883,59,2,2018
1351,CA-2015-153976,2015-03-10,2015-08-10,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",0.04257310975550076,3.0,1.0,0.04257310975550082,153,3,2015
1353,CA-2018-162978,2018-04-05,2018-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,TEC-PH-10003092,Technology,Phones,Motorola L804,-0.07504413609247347,2.0,0.0,-0.07504413609247342,153,4,2018
1354,CA-2018-162978,2018-04-05,2018-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,-0.338309638141889,0.0,0.0,-0.33830963814188897,153,4,2018
1355,CA-2018-162978,2018-04-05,2018-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,0.11003143271826804,3.0,1.0,0.1100314327182681,153,4,2018
1356,US-2015-160444,2015-05-07,2015-05-07,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",-0.016779136252068994,3.0,0.0,-0.016779136252068935,0,5,2015
1357,US-2015-160444,2015-05-07,2015-05-07,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,0.0792023856493013,3.0,1.0,0.07920238564930135,0,5,2015
1358,CA-2017-145247,2017-05-05,2017-07-05,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,-0.24093226308267332,2.0,0.0,-0.24093226308267326,61,5,2017
1364,US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,-0.30542637633495934,1.0,0.0,-0.3054263763349593,31,10,2018
1365,US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,-0.2142591234881987,2.0,0.0,-0.21425912348819864,31,10,2018
1366,US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,0.013568800431427186,3.0,1.0,0.013568800431427247,31,10,2018
1367,US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,-0.047152394534800496,3.0,0.0,-0.04715239453480043,31,10,2018
1368,US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1.056793367326179,3.0,1.0,1.056793367326179,31,10,2018
1369,CA-2018-133249,2018-08-07,2018-11-07,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660.0,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",-0.13527789027342182,2.0,0.0,-0.13527789027342177,92,8,2018
1372,CA-2018-136672,2018-07-03,2018-12-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735.0,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,-0.2885052176459762,1.0,0.0,-0.28850521764597614,153,7,2018
1373,US-2015-157021,2015-01-04,2015-06-04,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591.0,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,-0.3193342647149429,1.0,0.0,-0.31933426471494286,151,1,2015
1374,US-2015-157021,2015-01-04,2015-06-04,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591.0,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",-0.3391357553169404,0.0,0.0,-0.33913575531694035,151,1,2015
1376,CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1.3584590746159133,3.0,1.0,1.3584590746159133,153,4,2015
1377,CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,0.3425723392955624,3.0,1.0,0.34257233929556247,153,4,2015
1378,CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,-0.3402245840840579,0.0,0.0,-0.34022458408405787,153,4,2015
1379,CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,0.2667974535839543,3.0,1.0,0.26679745358395435,153,4,2015
1380,CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",-0.11470409089474792,2.0,0.0,-0.11470409089474787,153,4,2015
1381,CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,-0.3453142255303514,0.0,0.0,-0.34531422553035135,153,4,2015
1382,US-2017-100566,2017-03-09,2017-09-09,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505.0,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",-0.23331679211265954,2.0,0.0,-0.2333167921126595,184,3,2017
1383,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",-0.2380202791706148,2.0,0.0,-0.23802027917061475,0,5,2017
1384,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,0.1858949440271997,3.0,1.0,0.18589494402719975,0,5,2017
1385,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,-0.35122365375188747,0.0,0.0,-0.3512236537518874,0,5,2017
1386,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",-0.33636304020067603,1.0,0.0,-0.336363040200676,0,5,2017
1387,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",0.013613113230088932,3.0,1.0,0.013613113230088993,0,5,2017
1388,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,-0.10036573532776441,2.0,0.0,-0.10036573532776435,0,5,2017
1389,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,-0.20024361831146517,2.0,0.0,-0.20024361831146512,0,5,2017
1390,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,0.4011127115276507,3.0,1.0,0.40111271152765077,0,5,2017
1391,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",-0.17156690717749817,2.0,0.0,-0.17156690717749812,0,5,2017
1392,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",-0.12176248668158528,2.0,0.0,-0.12176248668158522,0,5,2017
1393,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,0.17565552233642895,3.0,1.0,0.175655522336429,0,5,2017
1394,CA-2018-124828,2018-03-07,2018-04-07,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217.0,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,-0.35106222855676245,0.0,0.0,-0.3510622285567624,31,3,2018
1401,CA-2017-159212,2017-01-11,2017-05-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153.0,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",-0.3316785443421472,1.0,0.0,-0.33167854434214716,120,1,2017
1402,CA-2017-159212,2017-01-11,2017-05-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153.0,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,0.032303618665638065,3.0,1.0,0.03230361866563813,120,1,2017
1405,US-2015-118486,2015-06-04,2015-08-04,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,-0.3498721133927038,0.0,0.0,-0.34987211339270374,61,6,2015
1406,US-2015-118486,2015-06-04,2015-08-04,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,-0.12124972429707062,2.0,0.0,-0.12124972429707057,61,6,2015
1407,US-2015-118486,2015-06-04,2015-08-04,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,-0.1813568704818425,2.0,0.0,-0.18135687048184246,61,6,2015
1408,CA-2017-130407,2017-02-09,2017-06-09,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,-0.24672457890774607,2.0,0.0,-0.24672457890774602,120,2,2017
1409,CA-2017-130407,2017-02-09,2017-06-09,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,-0.3029068772110479,1.0,0.0,-0.30290687721104786,120,2,2017
1411,CA-2018-105144,2018-04-11,2018-11-11,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051.0,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,-0.32870325643200055,1.0,0.0,-0.3287032564320005,214,4,2018
1443,CA-2018-117695,2018-05-08,2018-08-08,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",-0.34440264795788095,0.0,0.0,-0.3444026479578809,92,5,2018
1444,CA-2016-166135,2016-01-10,2016-06-10,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,80013.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",-0.14552680756390582,2.0,0.0,-0.14552680756390576,152,1,2016
1450,CA-2016-145821,2016-01-05,2016-07-05,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,-0.22572031234207224,2.0,0.0,-0.22572031234207218,182,1,2016
1460,CA-2015-155271,2015-04-05,2015-04-05,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457.0,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,-0.32272102861266305,1.0,0.0,-0.322721028612663,0,4,2015
1461,CA-2016-119907,2016-01-12,2016-08-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,-0.2784652035491833,1.0,0.0,-0.27846520354918325,213,1,2016
1474,US-2016-105676,2016-01-12,2016-02-12,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",-0.35559479481987954,0.0,0.0,-0.3555947948198795,31,1,2016
1480,US-2017-108455,2017-02-12,2017-08-12,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,-0.3251582325390598,1.0,0.0,-0.32515823253905973,181,2,2017
1481,US-2017-108455,2017-02-12,2017-08-12,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),-0.3021472292339892,1.0,0.0,-0.3021472292339891,181,2,2017
1482,US-2017-108455,2017-02-12,2017-08-12,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,-0.31257656291902464,1.0,0.0,-0.3125765629190246,181,2,2017
1487,CA-2016-140410,2016-03-11,2016-07-11,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1.5532739635325286,3.0,1.0,1.5532739635325286,122,3,2016
1488,CA-2016-140410,2016-03-11,2016-07-11,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,-0.22379270560028575,2.0,0.0,-0.2237927056002857,122,3,2016
1489,CA-2016-140410,2016-03-11,2016-07-11,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008.0,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,-0.298760465336269,1.0,0.0,-0.29876046533626893,122,3,2016
1496,CA-2018-152485,2018-04-09,2018-08-09,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",-0.3500493645873508,0.0,0.0,-0.35004936458735075,122,4,2018
1497,CA-2018-152485,2018-04-09,2018-08-09,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,-0.33961686570241095,0.0,0.0,-0.3396168657024109,122,4,2018
1498,CA-2018-152485,2018-04-09,2018-08-09,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019.0,Central,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",-0.3454155119272926,0.0,0.0,-0.34541551192729253,122,4,2018
1505,CA-2016-153388,2016-01-08,2016-07-08,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,-0.35554415162140895,0.0,0.0,-0.3555441516214089,182,1,2016
1506,CA-2016-153388,2016-01-08,2016-07-08,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004.0,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1.2242957462676285,3.0,1.0,1.2242957462676285,182,1,2016
1509,CA-2018-108294,2018-10-12,2018-10-12,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104.0,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,-0.31157952494913504,1.0,0.0,-0.311579524949135,0,10,2018
1518,CA-2015-111059,2015-03-02,2015-06-02,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,-0.23349404330730658,2.0,0.0,-0.23349404330730653,92,3,2015
1519,CA-2015-111059,2015-03-02,2015-06-02,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,-0.34517495673455734,0.0,0.0,-0.3451749567345573,92,3,2015
