Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_binned,Sales_binary,Sales_original,PCA1,Delivery_Days,Order_Month,Order_Year,anomaly
2379,CA-2016-148628,2016-06-12,2016-11-12,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360.0,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",-0.314349074865495,1.0,0.0,32.75,-0.3143490748654949,153,6,2016,1
2380,CA-2017-118052,2017-06-05,2017-10-05,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052.0,East,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,-0.3547591820451149,0.0,0.0,7.216,-0.3547591820451148,122,6,2017,1
2381,CA-2017-118052,2017-06-05,2017-10-05,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052.0,East,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,-0.2877329088692998,1.0,0.0,49.568,-0.2877329088692997,122,6,2017,1
2382,CA-2017-118052,2017-06-05,2017-10-05,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052.0,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,-0.2795920147151537,1.0,0.0,54.712,-0.2795920147151537,122,6,2017,1
2390,US-2016-127040,2016-06-12,2016-10-12,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,-0.3559239756099383,0.0,0.0,6.48,-0.3559239756099382,122,6,2016,1
2391,US-2016-127040,2016-06-12,2016-10-12,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,-0.2999315893009012,1.0,0.0,41.86,-0.2999315893009011,122,6,2016,1
2393,US-2016-127040,2016-06-12,2016-10-12,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009.0,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",-0.1858894367449596,2.0,0.0,113.92,-0.1858894367449595,122,6,2016,1
2402,CA-2018-145877,2018-01-04,2018-04-04,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,-0.2170983078024557,2.0,0.0,94.2,-0.2170983078024556,90,1,2018,1
2403,CA-2018-145877,2018-01-04,2018-04-04,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,-0.3212333846575897,1.0,0.0,28.4,-0.3212333846575896,90,1,2018,1
2405,CA-2018-108574,2018-07-10,2018-11-10,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045.0,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1.399859889365614,3.0,1.0,1115.91,1.399859889365614,123,7,2018,1
2406,CA-2018-108574,2018-07-10,2018-11-10,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,-0.1624289750534625,2.0,0.0,128.744,-0.1624289750534625,123,7,2018,1
2407,CA-2018-108574,2018-07-10,2018-11-10,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",-0.2396978351199528,2.0,0.0,79.92,-0.2396978351199528,123,7,2018,1
2411,CA-2015-162684,2015-01-08,2015-06-08,Standard Class,AS-10630,Ann Steele,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",-0.3571900555717028,0.0,0.0,5.68,-0.3571900555717028,151,1,2015,1
2412,CA-2016-142041,2016-07-06,2016-09-06,Second Class,EM-13810,Eleni McCrary,Corporate,United States,Los Angeles,California,90036.0,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,-0.3542780716596443,0.0,0.0,7.52,-0.3542780716596443,62,7,2016,1
2416,CA-2016-146087,2016-06-07,2016-11-07,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040.0,East,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,0.1117026582677972,3.0,1.0,301.96,0.1117026582677972,153,6,2016,1
2450,CA-2017-140207,2017-05-11,2017-10-11,Standard Class,CS-12400,Christopher Schild,Home Office,United States,San Jose,California,95123.0,West,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,-0.3200939126920016,1.0,0.0,29.12,-0.3200939126920015,153,5,2017,1
2463,CA-2018-148691,2018-03-12,2018-09-12,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,-0.2333674353111301,2.0,0.0,83.92,-0.23336743531113,184,3,2018,1
2464,CA-2018-148691,2018-03-12,2018-09-12,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,-0.3430352815991752,0.0,0.0,14.624,-0.3430352815991752,184,3,2018,1
2465,CA-2018-148691,2018-03-12,2018-09-12,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,-0.1493788558475744,2.0,0.0,136.99,-0.1493788558475744,184,3,2018,1
2466,CA-2018-148691,2018-03-12,2018-09-12,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,-0.3611940334507832,0.0,0.0,3.15,-0.3611940334507831,184,3,2018,1
2467,CA-2018-128755,2018-04-05,2018-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602.0,South,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",-0.3517617377356373,0.0,0.0,9.11,-0.3517617377356373,122,4,2018,1
2468,CA-2018-128755,2018-04-05,2018-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602.0,South,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,0.5381816933881851,3.0,1.0,571.44,0.5381816933881852,122,4,2018,1
2469,CA-2018-128755,2018-04-05,2018-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602.0,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,-0.314902984848767,1.0,0.0,32.4,-0.3149029848487669,122,4,2018,1
2470,CA-2018-128755,2018-04-05,2018-08-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602.0,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",-0.339417458108433,0.0,0.0,16.91,-0.339417458108433,122,4,2018,1
2474,CA-2017-114972,2017-03-11,2017-06-11,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032.0,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,-0.0218307952995095,3.0,0.0,217.584,-0.0218307952995094,92,3,2017,1
2475,CA-2017-114972,2017-03-11,2017-06-11,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032.0,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,-0.2349025572647696,2.0,0.0,82.95,-0.2349025572647696,92,3,2017,1
2476,CA-2017-114972,2017-03-11,2017-06-11,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032.0,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,-0.2273693814922706,2.0,0.0,87.71,-0.2273693814922705,92,3,2017,1
2477,CA-2017-114972,2017-03-11,2017-06-11,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032.0,West,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1.377022972055286,3.0,1.0,1101.48,1.377022972055286,92,3,2017,1
2478,CA-2018-102750,2018-04-09,2018-08-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Los Angeles,California,90036.0,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1.7265749886988595,3.0,1.0,1322.352,1.7265749886988595,122,4,2018,1
2487,CA-2016-104514,2016-02-01,2016-04-01,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711.0,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",-0.230835275387601,2.0,0.0,85.52,-0.230835275387601,60,2,2016,1
2488,CA-2016-104514,2016-02-01,2016-04-01,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10001473,Office Supplies,Art,Newell 313,-0.3506064397705272,0.0,0.0,9.84,-0.3506064397705271,60,2,2016,1
2489,CA-2016-104514,2016-02-01,2016-04-01,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711.0,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,-0.3344639202580292,1.0,0.0,20.04,-0.3344639202580292,60,2,2016,1
2508,CA-2016-120397,2016-02-07,2016-02-07,Same Day,RB-19435,Richard Bierner,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,-0.31429526646712,1.0,0.0,32.784,-0.3142952664671199,0,2,2016,1
2509,CA-2018-163902,2018-02-03,2018-08-03,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045.0,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,-0.0547615351050054,2.0,0.0,196.776,-0.0547615351050053,181,2,2018,1
2510,CA-2018-163902,2018-02-03,2018-08-03,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045.0,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,0.3933737977613649,3.0,1.0,479.94,0.393373797761365,181,2,2018,1
2513,CA-2018-155089,2018-02-12,2018-06-12,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Tampa,Florida,33614.0,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",-0.2939177094825196,1.0,0.0,45.66,-0.2939177094825195,120,2,2018,1
2516,CA-2015-106572,2015-05-09,2015-10-09,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402.0,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,0.0521335960667752,3.0,1.0,264.32,0.0521335960667753,153,5,2015,1
2518,CA-2018-123134,2018-02-05,2018-07-05,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090.0,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,-0.1605520115101465,2.0,0.0,129.93,-0.1605520115101465,150,2,2018,1
2525,CA-2016-124541,2016-06-04,2016-10-04,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,-0.2996340605098865,1.0,0.0,42.048,-0.2996340605098865,122,6,2016,1
2526,CA-2016-124541,2016-06-04,2016-10-04,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,-0.3258419157184126,1.0,0.0,25.488,-0.3258419157184126,122,6,2016,1
2527,CA-2016-124541,2016-06-04,2016-10-04,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,-0.3552592836300119,0.0,0.0,6.9,-0.3552592836300118,122,6,2016,1
2528,CA-2016-124541,2016-06-04,2016-10-04,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",-0.3509102989613507,0.0,0.0,9.648,-0.3509102989613507,122,6,2016,1
2529,CA-2016-124541,2016-06-04,2016-10-04,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,-0.3535690668810562,0.0,0.0,7.968,-0.3535690668810562,122,6,2016,1
2536,CA-2016-143238,2016-06-09,2016-08-09,First Class,LO-17170,Lori Olson,Corporate,United States,La Quinta,California,92253.0,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,-0.2928731935140639,1.0,0.0,46.32,-0.2928731935140638,61,6,2016,1
2567,CA-2018-123967,2018-01-11,2018-03-11,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226.0,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,-0.3264243125008244,1.0,0.0,25.12,-0.3264243125008243,59,1,2018,1
2569,CA-2018-148929,2018-07-09,2018-11-09,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0.3904301618502623,3.0,1.0,478.08,0.3904301618502624,123,7,2018,1
2586,CA-2016-121041,2016-03-11,2016-10-11,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117.0,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",-0.3557214028160559,0.0,0.0,6.608,-0.3557214028160559,214,3,2016,1
2589,CA-2017-137729,2017-05-05,2017-09-05,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",-0.3567152755860411,0.0,0.0,5.98,-0.3567152755860411,123,5,2017,1
2590,CA-2017-137729,2017-05-05,2017-09-05,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004.0,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,0.0234062417343377,3.0,1.0,246.168,0.0234062417343377,123,5,2017,1
2602,CA-2017-165848,2017-04-06,2017-04-06,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,-0.3425351800142782,0.0,0.0,14.94,-0.3425351800142782,0,4,2017,1
2604,CA-2017-165848,2017-04-06,2017-04-06,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,-0.1497048714377288,2.0,0.0,136.784,-0.1497048714377288,0,4,2017,1
2605,CA-2017-165848,2017-04-06,2017-04-06,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",-0.2694507142214197,2.0,0.0,61.12,-0.2694507142214196,0,4,2017,1
2607,CA-2017-154053,2017-04-03,2017-10-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024.0,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,-0.3392908501122565,0.0,0.0,16.99,-0.3392908501122565,183,4,2017,1
2617,CA-2018-147942,2018-01-04,2018-05-04,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110.0,West,OFF-LA-10003663,Office Supplies,Labels,Avery 498,-0.3570317955764823,0.0,0.0,5.78,-0.3570317955764822,120,1,2018,1
2618,CA-2018-147942,2018-01-04,2018-05-04,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,-0.1736084611158435,2.0,0.0,121.68,-0.1736084611158434,120,1,2018,1
2623,CA-2015-164861,2015-03-12,2015-06-12,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,63116.0,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,-0.3251582325390598,1.0,0.0,25.92,-0.3251582325390597,92,3,2015,1
2635,CA-2016-116750,2016-05-07,2016-10-07,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314.0,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,-0.3583801707357615,0.0,0.0,4.928,-0.3583801707357615,153,5,2016,1
2636,CA-2016-116750,2016-05-07,2016-10-07,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,-0.3547370256457841,0.0,0.0,7.23,-0.354737025645784,153,5,2016,1
2646,CA-2015-131002,2015-07-09,2015-12-09,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",-0.2748790320574852,1.0,0.0,57.69,-0.2748790320574851,153,7,2015,1
2647,CA-2015-131002,2015-07-09,2015-12-09,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",-0.2984281193463058,1.0,0.0,42.81,-0.2984281193463057,153,7,2015,1
2648,CA-2015-131002,2015-07-09,2015-12-09,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,-0.3456687279196455,0.0,0.0,12.96,-0.3456687279196454,153,7,2015,1
2649,CA-2015-131002,2015-07-09,2015-12-09,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.9345280254185766,3.0,1.0,821.88,0.9345280254185768,153,7,2015,1
2650,CA-2015-131002,2015-07-09,2015-12-09,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,-0.2002436183114651,2.0,0.0,104.85,-0.2002436183114651,153,7,2015,1
2664,CA-2017-164784,2017-01-05,2017-04-05,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,-0.3598741450906437,0.0,0.0,3.984,-0.3598741450906436,90,1,2017,1
2665,CA-2017-164784,2017-01-05,2017-04-05,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109.0,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,0.2203639709862395,3.0,1.0,370.62,0.2203639709862395,90,1,2017,1
2666,CA-2017-164784,2017-01-05,2017-04-05,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,-0.3618397342312832,0.0,0.0,2.742,-0.3618397342312831,90,1,2017,1
2667,CA-2017-111794,2017-01-10,2017-01-10,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109.0,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,-0.2403435359004528,2.0,0.0,79.512,-0.2403435359004527,0,1,2017,1
2668,CA-2017-111794,2017-01-10,2017-01-10,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109.0,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,-0.3213093494552956,1.0,0.0,28.352,-0.3213093494552955,0,1,2017,1
2671,CA-2015-126403,2015-09-09,2015-12-09,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852.0,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,-0.102771287255117,2.0,0.0,166.44,-0.102771287255117,91,9,2015,1
2672,CA-2015-126403,2015-09-09,2015-12-09,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852.0,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,0.877554427139172,3.0,1.0,785.88,0.8775544271391721,91,9,2015,1
2673,CA-2015-126403,2015-09-09,2015-12-09,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852.0,East,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,-0.3247151045524422,1.0,0.0,26.2,-0.3247151045524422,91,9,2015,1
